,topic,value,topic_name,header_id,header_eintrag
1086,6.0,0.09817271473642103,Entertainment?,C2_facs_309_tr_1700921086,Schneider=Herberge.
1087,0.0,0.06876202448062504,Courtly matters,C2_facs_310_tr_1700921404,Schneider (Der politische)
1088,8.0,0.026418668248931677,Suburbia,C2_facs_311_tr_1700920738,Schneeberechnung.
1089,6.0,0.04580141012838993,Entertainment?,C2_facs_311_tr_1700920740,Schnürbrüste.
1090,0.0,0.04147699081886526,Courtly matters,C2_facs_311_tr_1700920741,Schön (Joseph)
1091,5.0,0.2123862943920605,Suburbia,C2_facs_311_tr_1700920736,Schönau.
1092,1.0,0.0663184265597482,Buildings,C2_facs_311_tr_1700920739,Schönborn'scher Pallast.
1093,5.0,0.13428585873305998,Suburbia,C2_facs_312_tr_1700918768,Schönbrunn.
1094,1.0,0.10798773463252971,Buildings,C2_facs_313_tr_1700920937,Schönbrunner=Haus (Das
1095,3.0,0.05282707492591198,Culture / Theater?,C2_facs_313_tr_1700920931,Schönfeld'sches Museum.
1096,8.0,0.05599782543806896,Suburbia,C2_facs_313_tr_1700920933,Schottenbastei.
1097,8.0,0.17962138990020274,Suburbia,C2_facs_313_tr_1700920932,Schoktenfeld.
1098,9.0,0.11157534339004604,Paintigs (Art),C2_facs_315_tr_1700920831,Schottenfelder=Kirche.
1099,4.0,0.11665439804999084,Religion,C2_facs_316_tr_1700920664,Schottenkirche.
1100,3.0,0.04491011470719727,Culture / Theater?,C2_facs_317_tr_1700921646,Schottenschulle.
1101,4.0,0.09228849690469869,Religion,C2_facs_318_tr_1700919108,Schottenstift.
1102,7.0,0.07916946674991585,Military? Bastions?,C2_facs_320_tr_1700919390,Schottenthor.
1103,1.0,0.13713983869523608,Buildings,C2_facs_321_tr_1700919834,Schranne (Die
1104,1.0,0.05462876956801198,Buildings,C2_facs_322_tr_1700921449,Schrey'sche Schule.
1105,2.0,0.1476127513995124,Culture,C2_facs_322_tr_1700921446,Schrehbogel (Joseph
1106,2.0,0.04216941453132101,Culture,C2_facs_323_tr_1700920977,Schubert (Franz).
1107,2.0,0.10988211006251264,Culture,C2_facs_323_tr_1700920979,Schuch (Franz
1108,3.0,0.051414594686656344,Culture / Theater?,C2_facs_323_tr_1700920983,Schule (bei St. Stephan).
1109,2.0,0.23327976600809844,Culture,C2_facs_324_tr_1700918684,Schuster (Jgnad)
1110,3.0,0.0453685799905742,Culture / Theater?,C2_facs_324_tr_1700918682,Schüttel=Bad.
1111,9.0,0.11555873816110998,Paintigs (Art),C2_facs_325_tr_1700918615,"Schwanthalers Brunnen=Sta=
tuen."
1112,5.0,0.08687118479068912,Suburbia,C2_facs_325_tr_1700918617,"Schwarzenbergischer Garten=
pallast."
1113,1.0,0.19322093280118882,Buildings,C2_facs_327_tr_1700919873,"Schwarzenbergischer Pallast
(am Neuenmarkte)"
1114,6.0,0.041601356093651745,Entertainment?,C2_facs_327_tr_1700919876,"Schwarze Vorhänge (an den
Kaufläden)"
1115,4.0,0.17384420748645632,Religion,C2_facs_327_tr_1700919877,Schwarzspanierhaus (Kloster
1116,7.0,0.07411783413335882,Military? Bastions?,C2_facs_328_tr_1700920059,Schwechat.
1117,7.0,0.28574060255828676,Military? Bastions?,C2_facs_329_tr_1700919761,Schweizerhof.
1118,3.0,0.05089366119841512,Culture / Theater?,C2_facs_330_tr_1700918708,Schwimmanstalt (K. K. Militär=)
1119,6.0,0.04964259232011749,Entertainment?,C2_facs_330_tr_1700918706,Sechshaus.
1120,7.0,0.08823758724631331,Military? Bastions?,C2_facs_330_tr_1700918712,Seilernischer Pallast (Gräflich)
1121,8.0,0.0717235076991109,Suburbia,C2_facs_331_tr_1700921295,Seillerstätte (Seilerstatt).
1122,9.0,0.03754153448230614,Paintigs (Art),C2_facs_331_tr_1700921298,Seitenwundenthor
1123,8.0,0.1387231596232316,Suburbia,C2_facs_331_tr_1700921296,Selbischer Grund.
1124,4.0,0.15594957236837484,Religion,C2_facs_331_tr_1700921301,Servitenkirche und Kloster.
1125,2.0,0.11353437850235762,Culture,C2_facs_332_tr_1700919430,Sessi (Mariane)
1126,2.0,0.11284747406166595,Culture,C2_facs_333_tr_1700921156,Sessi (Imperatrice)
1127,2.0,0.1481070377091355,Culture,C2_facs_333_tr_1700921151,Sessi (Anna Maria)
1128,2.0,0.12988692665660462,Culture,C2_facs_333_tr_1700921157,"Sessi (Vittoria und Carolina),"
1129,2.0,0.08385299637244024,Culture,C2_facs_333_tr_1700921153,Sessi (Maria Theresia)
1130,5.0,0.128552209838094,Suburbia,C2_facs_333_tr_1700921150,"Siebenhirten,"
1131,9.0,0.07737874812496187,Paintigs (Art),C2_facs_334_tr_1700919678,Siegenfelders Grabstein.
1132,6.0,0.10224454600335353,Entertainment?,C2_facs_334_tr_1700919680,"Siegeswagen (Der) des Polenkönigs
Sobiesky."
1133,4.0,0.16147473641592575,Religion,C2_facs_335_tr_1700920754,Simmering
1134,0.0,0.12947644551317133,Courtly matters,C2_facs_336_tr_1700919226,"Sinellius (Emerich),"
1135,1.0,0.06624207142971687,Buildings,C2_facs_337_tr_1700919357,Singerstraße.
1136,5.0,0.1388513102909551,Suburbia,C2_facs_337_tr_1700919359,"Sivering (Sievering, Sivring)"
1137,4.0,0.08415067877210522,Religion,C2_facs_339_tr_1700920663,"R. — Ducis Katharina obiit Die S. Flora.
A. D. MOCCLVII."
1138,0.0,0.08425888557962384,Courtly matters,C2_facs_339_tr_1700920656,Slatkonia (Georg von
1139,6.0,0.03716182244830658,Entertainment?,C2_facs_340_tr_1700921375,Sonnenfinsterniß.
1140,3.0,0.03968454783504383,Culture / Theater?,C2_facs_341_tr_1700921067,Sophienbad.
1141,9.0,0.1839455766564454,Paintigs (Art),C2_facs_341_tr_1700921068,"Sophienbrücke (die erste in Wien
erbaute Kettenbrücke)"
1142,7.0,0.02352623909504959,Military? Bastions?,C2_facs_341_tr_1700921063,Sorbait (Paul von)
1143,8.0,0.10912060700846486,Suburbia,C2_facs_342_tr_1700921403,Spaliermacherhaus.
1144,1.0,0.15759054511217438,Buildings,C2_facs_342_tr_1700921404,Spänglergasse.
1145,0.0,0.03291542990740869,Courtly matters,C2_facs_342_tr_1700921401,Spanischer Rath.
1146,3.0,0.06880542748611347,Culture / Theater?,C2_facs_342_tr_1700921396,Spanisches Spital.
1147,3.0,0.07063587270815205,Culture / Theater?,C2_facs_342_tr_1700921406,Sparkasse (Erste österreichische).
1148,1.0,0.09946859773438375,Buildings,C2_facs_343_tr_1700920175,Sperl (Zum).
1149,1.0,0.04600395491189366,Buildings,C2_facs_344_tr_1700920452,Spielmannisches Haus.
1150,6.0,0.08191708348305729,Entertainment?,C2_facs_344_tr_1700920450,Spinnerin am Kreuze.
1151,1.0,0.08329922294715118,Buildings,C2_facs_345_tr_1700919443,Spital platz.
1152,8.0,0.19448812905187696,Suburbia,C2_facs_345_tr_1700919442,Spitelberg.
1153,7.0,0.12725031827242045,Military? Bastions?,C2_facs_345_tr_1700919441,Stadtgraben.
1154,7.0,0.03473041390937347,Military? Bastions?,C2_facs_346_tr_1700920510,Stadt=Guardia.
1155,7.0,0.09559585037691361,Military? Bastions?,C2_facs_346_tr_1700920511,Stallburg.
1156,1.0,0.05849227057503544,Buildings,C2_facs_347_tr_1700919082,Stallburggasse.
1157,5.0,0.03888182520511117,Suburbia,C2_facs_347_tr_1700919080,Stathemberg'sches Haus.
1158,0.0,0.04545871498533507,Courtly matters,C2_facs_347_tr_1700919083,Starhemberg (Guido Graf von).
1159,9.0,0.12425546953437559,Paintigs (Art),C2_facs_348_tr_1700919433,Statue (Kaiser Franz des I.).
1160,2.0,0.06745465215883639,Culture,C2_facs_350_tr_1700919492,Stegmeher (Matthias
1161,6.0,0.038017779844128394,Entertainment?,C2_facs_350_tr_1700919496,Steierhof.
1162,1.0,0.08948385636105313,Buildings,C2_facs_350_tr_1700919495,Steindlbück (Der).
1163,6.0,0.07979583350055469,Entertainment?,C2_facs_351_tr_1700921166,Stellwägen.
1164,9.0,0.14363679872427929,Paintigs (Art),C2_facs_351_tr_1700921168,Stephanskirche.
1165,3.0,0.03130819366352379,Culture / Theater?,C2_facs_354_tr_1700920611,Stephans=Orden.
1166,0.0,0.07017073816402924,Courtly matters,C2_facs_354_tr_1700920619,Publicorum meritorum praemium.
1167,1.0,0.052463325379003396,Buildings,C2_facs_354_tr_1700920610,Stephansplatz (Der)
1168,1.0,0.08782803958476422,Buildings,C2_facs_355_tr_1700920557,Stern (Haus zum goldenen).
1169,4.0,0.04198078352238515,Religion,C2_facs_355_tr_1700920554,Sternkreuz=Orden.
1170,1.0,0.20587166568290638,Buildings,C2_facs_356_tr_1700919353,Stern (Das Haus zum weißen
1171,3.0,0.0676315243048215,Culture / Theater?,C2_facs_356_tr_1700919354,Sternwarte (K. K.)
1172,6.0,0.14125535769579955,Entertainment?,C2_facs_356_tr_1700919356,Stock=im=Eisen (Der).
1173,1.0,0.130960717196929,Buildings,C2_facs_358_tr_1700920877,Storchenhaus.
1174,1.0,0.10929637520345209,Buildings,C2_facs_359_tr_1700919975,Stoß=im=Himmel.
1175,1.0,0.19691430914725244,Buildings,C2_facs_359_tr_1700919970,Strobelgasse.
1176,8.0,0.12904357673965763,Suburbia,C2_facs_359_tr_1700919968,Strozzischer Grund.
1177,1.0,0.08359903892784751,Buildings,C2_facs_359_tr_1700919978,Strudelhof.
1178,7.0,0.154368628023055,Military? Bastions?,C2_facs_359_tr_1700919979,Stubenthor.
1179,7.0,0.08133836831300827,Military? Bastions?,C2_facs_360_tr_1700920342,Studenten.
1180,8.0,0.035050800875467934,Suburbia,C2_facs_362_tr_1700921363,Styrum (Herrmann Otto Graf von)
1181,8.0,0.0488545052704661,Suburbia,C2_facs_363_tr_1700920015,Tabor.
1182,7.0,0.0751298910525384,Military? Bastions?,C2_facs_363_tr_1700920018,Taborbrücke.
1183,1.0,0.08301735822238275,Buildings,C2_facs_363_tr_1700920017,Tafferne (Die alte)
1184,1.0,0.18991836138564086,Buildings,C2_facs_364_tr_1700920868,Taschnerhaus.
1185,3.0,0.10931747813765452,Culture / Theater?,C2_facs_364_tr_1700920873,Taubstummen=Jnstitut. (K. K.)
1186,9.0,0.06909221734304688,Paintigs (Art),C2_facs_365_tr_1700921482,Taufstein.
1187,3.0,0.17143111501578973,Culture / Theater?,C2_facs_365_tr_1700921479,Technisches Cabinet K. K.).
1188,1.0,0.13981810165717862,Buildings,C2_facs_366_tr_1700918898,Teinfaltstraße.
1189,9.0,0.08790091109670795,Paintigs (Art),C2_facs_366_tr_1700918901,"Teppichfabriks=Riederlage
K. K.)"
1190,1.0,0.08294495867843141,Buildings,C2_facs_366_tr_1700918900,Teufelsmühle.
1191,2.0,0.09273448825268452,Culture,C2_facs_367_tr_1700919367,Theater.
1192,2.0,0.20801674592685512,Culture,C2_facs_367_tr_1700919362,Theater (K. K. Hof= nächst der Burg.
1193,2.0,0.1391434003130326,Culture,C2_facs_369_tr_1700920095,Theater (K. K. priv.) an der Wien.
1194,3.0,0.19138899059461817,Culture / Theater?,C2_facs_369_tr_1700920088,"Theresianische Ritterakademie
K. K.)."
1195,3.0,0.05747923222340029,Culture / Theater?,C2_facs_370_tr_1700919905,Theresien=Orden (Maria=)
1196,9.0,0.24159265255758067,Paintigs (Art),C2_facs_371_tr_1700921501,Theseustempel.
1197,3.0,0.24131756345010083,Culture / Theater?,C2_facs_371_tr_1700921503,Thierarzuei=Justitut (K. K.).
1198,8.0,0.18505174123360144,Suburbia,C2_facs_372_tr_1700920406,Thurh.
1199,1.0,0.09937711773156789,Buildings,C2_facs_373_tr_1700921565,Tiefer Graben.
1200,5.0,0.08888059819624482,Suburbia,C2_facs_373_tr_1700921567,Tivoli.
1201,4.0,0.04518466900064883,Religion,C2_facs_374_tr_1700921583,Todten=Bruderschaft.
1202,6.0,0.1645155254682347,Entertainment?,C2_facs_374_tr_1700921585,"Todtenkopf (Der). Haus und Bier=
schenke."
1203,6.0,0.05138111488182438,Entertainment?,C2_facs_376_tr_1700919220,Trabanten=Leibgarde.
1204,6.0,0.043150305478822155,Entertainment?,C2_facs_376_tr_1700919224,Tragsessel.
1205,1.0,0.09578531041811299,Buildings,C2_facs_376_tr_1700919218,Traktnerhof.
1206,0.0,0.07460784991544296,Courtly matters,C2_facs_377_tr_1700918789,"Trautson (Ernest Graf von),"
1207,0.0,0.06923162935119251,Courtly matters,C2_facs_377_tr_1700918790,Trautson (Joh. Jos. Graf von)
1208,1.0,0.17721746767023236,Buildings,C2_facs_377_tr_1700918787,Trienterhof.
1209,4.0,0.20809647375287924,Religion,C2_facs_377_tr_1700918792,Trinitavier (in der Alsergasse).
1210,4.0,0.07208337904963547,Religion,C2_facs_379_tr_1700919756,Trösterin der Betrübten (Die)
1211,1.0,0.15882738648762038,Buildings,C2_facs_379_tr_1700919760,Tuchlauben.
1212,7.0,0.12233398924673695,Military? Bastions?,C2_facs_380_tr_1700920849,Türkenschanze.
1213,6.0,0.05413898490652729,Entertainment?,C2_facs_381_tr_1700920815,Türkische Fahne.
1214,0.0,0.07523193282369453,Courtly matters,C2_facs_381_tr_1700920824,Turniere.
1215,9.0,0.11685627445865013,Paintigs (Art),C2_facs_383_tr_1700919300,Uhr (am St. Stephansthurm)
1216,4.0,0.14045434235951051,Religion,C2_facs_383_tr_1700919299,Ulrichs (St.) Pfarrkirche.
1217,8.0,0.14982570042523127,Suburbia,C2_facs_384_tr_1700918860,"Ulrich (St.), die Vorstadt."
1218,1.0,0.03928265057087108,Buildings,C2_facs_385_tr_1700919090,Ungarische Hofkanzlei (Königl.)
1219,3.0,0.049802666611102483,Culture / Theater?,C2_facs_386_tr_1700919607,Ungarischer Gardepallast.
1220,2.0,0.14747652151713356,Culture,C2_facs_386_tr_1700919609,Unger (Caroline)
1221,3.0,0.10508757430689628,Culture / Theater?,C2_facs_386_tr_1700919615,Universität.
1222,4.0,0.15388357050376317,Religion,C2_facs_387_tr_1700920208,Universitätskirche.
1223,0.0,0.028895980448377347,Courtly matters,C2_facs_388_tr_1700919237,"Unterstützungs= und Pensions=
Ver ein (für Lehrgehilfen in Wien)."
1224,4.0,0.13971621452282304,Religion,C2_facs_388_tr_1700919232,"Ursulinerinnen (Kirche und Kloster
der)."
1225,5.0,0.2154884575904884,Suburbia,C2_facs_389_tr_1700921386,Veit (St.)
1226,7.0,0.10373724388002023,Military? Bastions?,C2_facs_389_tr_1700921387,Vels (Leonhard Freiherr von).
1227,1.0,0.07290337342154367,Buildings,C2_facs_390_tr_1700920626,Versatzamt (K. K)
1228,3.0,0.054327593062809314,Culture / Theater?,C2_facs_390_tr_1700920630,"Versicherungsanstalt (Allg. wech=
selseitige Capitalien= und Renten="
1229,3.0,0.026438318494409915,Culture / Theater?,C2_facs_391_tr_1700919578,Versorgungsanstalt (Allgemeine)
1230,3.0,0.05649028248206512,Culture / Theater?,C2_facs_391_tr_1700919582,"Versuchsgarten (der k. k. Landwirth=
schafts=Gesellschaft)."
1231,1.0,0.13254480640261665,Buildings,C2_facs_392_tr_1700918855,Vieedomhaus.
1232,0.0,0.06323750773588376,Courtly matters,C2_facs_392_tr_1700918849,Vitez (Johann
1233,0.0,0.11114634525342844,Courtly matters,C2_facs_392_tr_1700918853,Vließ (Orden vom goldenen)
1234,6.0,0.012761236121531854,Entertainment?,C2_facs_392_tr_1700918857,Pretium laborum non vile.
1235,9.0,0.1343620694992686,Paintigs (Art),C2_facs_393_tr_1700918906,Volksgarten.
1236,0.0,0.07130997821431637,Courtly matters,C2_facs_393_tr_1700918907,Vorlauf (Conrad).
1237,5.0,0.1492462066775231,Suburbia,C2_facs_394_tr_1700919346,Vösendorf.
1238,5.0,0.2014697210978325,Suburbia,C2_facs_395_tr_1700920585,"Vöslau,"
1239,6.0,0.16153931438572566,Entertainment?,C2_facs_397_tr_1700921213,Wagen=Luxus.
1240,7.0,0.03423927326706575,Military? Bastions?,C2_facs_398_tr_1700918690,Wagram.
1241,4.0,0.09816824166069331,Religion,C2_facs_399_tr_1700921460,Währing.
1242,3.0,0.09708393914259697,Culture / Theater?,C2_facs_399_tr_1700921463,Waisenhaus.
1243,1.0,0.09369035146299944,Buildings,C2_facs_400_tr_1700919116,Wallnenstraße.
1244,4.0,0.050311125367450395,Religion,C2_facs_401_tr_1700920746,Waltersdorf (Wilderich Freih. von)
1245,0.0,0.049840265212443294,Courtly matters,C2_facs_401_tr_1700920745,Walther von der Vogelweide.
1246,8.0,0.09847177383158505,Suburbia,C2_facs_402_tr_1700920001,Wasser=Glacis (Das
1247,7.0,0.20690725014656114,Military? Bastions?,C2_facs_402_tr_1700920009,Wasserkunst=Bastei.
1248,5.0,0.1944214376435387,Suburbia,C2_facs_402_tr_1700920010,Weidling.
1249,5.0,0.18382582024273356,Suburbia,C2_facs_404_tr_1700919280,Weidlingan.
1250,2.0,0.205153403041367,Culture,C2_facs_404_tr_1700919276,Weidmann (Joseph)
1251,1.0,0.10286519315817151,Buildings,C2_facs_405_tr_1700919500,Weihburggasse.
1252,5.0,0.08291807133291322,Suburbia,C2_facs_405_tr_1700919505,Weinhaus.
1253,2.0,0.14811385165669735,Culture,C2_facs_405_tr_1700919501,"Weinmiller (Carl Fried. Clemens),"
1254,6.0,0.09485129256487031,Entertainment?,C2_facs_406_tr_1700921059,Wein=Verfälschung.
1255,2.0,0.12701854084887898,Culture,C2_facs_406_tr_1700921065,Weiskern (Fr. Wilhelm)
1256,8.0,0.16752959779334978,Suburbia,C2_facs_406_tr_1700921064,Weißgürber.
1257,2.0,0.1628554346184844,Culture,C2_facs_408_tr_1700918876,Weissenthurn (Joh. Franul v.)
1258,0.0,0.09669063052736165,Courtly matters,C2_facs_408_tr_1700918874,Welfer (Philippine)
1259,1.0,0.09143955352953702,Buildings,C2_facs_410_tr_1700919981,Weniggassel.
1260,2.0,0.07696637338801436,Culture,C2_facs_410_tr_1700919987,Werner (Fried. Ludw. Zacharias)
1261,0.0,0.10264432120740552,Courtly matters,C2_facs_411_tr_1700920278,Wertwein (Christoph)
1262,8.0,0.17177686501676206,Suburbia,C2_facs_411_tr_1700920277,Wieden.
1263,8.0,0.19648609824139446,Suburbia,C2_facs_412_tr_1700919022,Wien.
1264,0.0,0.1016872637230387,Courtly matters,C2_facs_413_tr_1700918921,Wilezek sches Haus (Gräflich)
1265,6.0,0.04715501569974945,Entertainment?,C2_facs_416_tr_1700918931,Wind.
1266,3.0,0.07238623197153242,Culture / Theater?,C2_facs_416_tr_1700918925,Windhagische Stiftung (Die).
1267,8.0,0.1314309886682312,Suburbia,C2_facs_417_tr_1700921151,Windmühle.
1268,1.0,0.19993537035759604,Buildings,C2_facs_417_tr_1700921152,Winter (Haus zum)
1269,9.0,0.13482160933295723,Paintigs (Art),C2_facs_417_tr_1700921149,Wipplingerstraße.
1270,6.0,0.076829666035486,Entertainment?,C2_facs_418_tr_1700921255,Wirthschaft (Kaiserliche)
1271,1.0,0.13564717130886814,Buildings,C2_facs_418_tr_1700921259,Wolfengasse.
1272,0.0,0.1216715988391956,Courtly matters,C2_facs_418_tr_1700921257,Wolfrath (Anton)
1273,6.0,0.0630362196427163,Entertainment?,C2_facs_419_tr_1700919298,Wolfs=Segen.
1274,1.0,0.17816432397691304,Buildings,C2_facs_420_tr_1700918626,Wollzeile.
1275,1.0,0.09207570950287813,Buildings,C2_facs_420_tr_1700918627,Webnaische Freihaus.
1276,9.0,0.06357476485127586,Paintigs (Art),C2_facs_420_tr_1700918629,Wunderkreuz.
1277,2.0,0.06519554936290532,Culture,C2_facs_421_tr_1700921023,Wutka (Antonie
1278,7.0,0.11739697591925001,Military? Bastions?,C2_facs_422_tr_1700920905,Bedlitz (Christoph von)
1279,6.0,0.07440570033570346,Entertainment?,C2_facs_423_tr_1700920674,Zeitungen.
1280,2.0,0.03918469253949828,Culture,C2_facs_424_tr_1700921625,Zernecke (Julius Eduard)
1281,7.0,0.05863427038272525,Military? Bastions?,C2_facs_424_tr_1700921621,Zeughaus (Bürgerliches).
1282,9.0,0.13405162421088201,Paintigs (Art),C2_facs_426_tr_1700921386,Zeughaus (Kaiserliches)
1283,5.0,0.05477185184562066,Suburbia,C2_facs_427_tr_1700920798,Ziegel=Production.
1284,8.0,0.047544114776492126,Suburbia,C2_facs_428_tr_1700921681,"Zollern'sche (von) deutsche Schule am
Neubau."
1285,9.0,0.044886503887934456,Paintigs (Art),C2_facs_428_tr_1700921680,Zollhalle (Neue)
1286,0.0,0.06108847947212898,Courtly matters,C2_facs_429_tr_1700920469,Zunftbecher (Der).
1287,8.0,0.03364625249386175,Suburbia,C2_facs_429_tr_1700920468,Zunft=Herbergen
1288,9.0,0.0359265415397856,Paintigs (Art),C2_facs_429_tr_1700920476,Zunft=Ordnung.
1289,6.0,0.06200154128086689,Entertainment?,C2_facs_432_tr_1700921029,Zügenglöcklein (Das)
1290,6.0,0.081396823672603,Entertainment?,C2_facs_432_tr_1700921031,Zweikämpfe.
1291,1.0,0.11936692368876999,Buildings,C2_facs_433_tr_1700921203,Zwettlhof.
1292,6.0,0.164906747841779,Entertainment?,C2_facs_434_tr_1700920814,"Zwiebel (Baron), der Wiener=
Volksnarr."
1293,3.0,0.04223099542171102,Culture / Theater?,C2_facs_435_tr_1700921573,Zwölferdichter.
